Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1292903,3-Jan-19,Louisiana,Slidell,Brownswitch Rd,0,0,N/A
1292270,3-Jan-19,Ohio,Toledo,700 block of Avondale Ave,1,2,N/A
1291557,3-Jan-19,Texas,San Antonio,1400 block of Pleasanton Rd,1,0,N/A
1292276,3-Jan-19,Ohio,Youngstown,Bonnie Brae Ave and Rogers Ave,0,0,N/A
1292033,3-Jan-19,Michigan,Detroit,6300 block of Musket St,0,1,N/A
1293806,3-Jan-19,Maryland,Hagerstown,138 Winter St,0,0,N/A
1293729,3-Jan-19,California,Vallejo,Los Cerritos Dr,0,0,N/A
1297960,3-Jan-19,Massachusetts,Boston,Upham Ave,0,0,N/A
1297131,3-Jan-19,Massachusetts,Attleboro,Wall St,0,0,N/A
1293542,3-Jan-19,New Jersey,Saddle Brook,First St,0,0,N/A
1294118,2-Jan-19,Kentucky,Henderson,Breckenridge Dr,0,0,N/A
1290549,2-Jan-19,Pennsylvania,Mckeesport (White Oak),3000 block of State St,0,1,N/A
1290568,2-Jan-19,Delaware,Felton,100 block of Gelden Rd,0,0,N/A
1291683,2-Jan-19,Florida,Pensacola,1107 N Navy Blvd,0,0,N/A
1293186,2-Jan-19,Indiana,Milford,4569 W 1000 N,0,0,N/A
1291657,2-Jan-19,Florida,Jacksonville,Atlantic Blvd and St Johns Bluff Rd,0,0,N/A
1303033,2-Jan-19,Wisconsin,East Troy,W2000 block of Co Rd J,2,0,N/A
1294018,2-Jan-19,Pennsylvania,Middletown,134 S Union St,3,0,N/A
1291641,2-Jan-19,Florida,Jacksonville,Atlantic Blvd and St Johns Bluff Rd,1,0,N/A
1292345,2-Jan-19,Illinois,Peoria,612 S Western Ave,0,0,N/A
1299650,2-Jan-19,California,Tehachapi,400 block of Steuber Rd,0,0,N/A
1291548,2-Jan-19,Ohio,Cambridge,Quail Hollow Dr,0,0,N/A
1293165,2-Jan-19,Ohio,Cleveland (Cleveland Heights),Grosvenor Rd,0,0,N/A
1292310,2-Jan-19,New York,Staten Island,Major Ave and Lily Pond Ave,0,0,N/A
1292297,2-Jan-19,Maryland,Lexington Park,21800 block of Ronald Dr,0,0,N/A
1406027,2-Jan-19,New Hampshire,Manchester,Pearl St and Beech St,0,0,N/A
1291188,2-Jan-19,Washington,Spokane,6603 N Standard St,0,1,N/A
1292087,2-Jan-19,Oklahoma,Oklahoma City,900 block of SW 47th St,0,0,N/A
1292931,1-Jan-19,Massachusetts,Boston,Woodruff Way and Woodbole Ave,0,0,N/A
1292119,1-Jan-19,Wisconsin,Racine,1743 State St,0,1,N/A
1290421,1-Jan-19,New York,Buffalo,454 Pearl St,0,0,N/A
1289680,1-Jan-19,Pennsylvania,Pittsburgh,9th St and Liberty Ave,0,1,N/A
1291901,1-Jan-19,Florida,Ocala,Bahia Rd,0,0,N/A
1290007,1-Jan-19,Iowa,Cedar Falls,2205 College St,0,2,N/A
1289551,1-Jan-19,District of Columbia,Washington,8th St SE and I St SE,1,0,N/A
1290847,1-Jan-19,Tennessee,Selmer,405 Horner Ave,2,0,N/A
1290306,1-Jan-19,Minnesota,Saint Paul (White Bear Lake),5400 block of Centerville Rd,2,0,N/A
1292849,1-Jan-19,North Carolina,Rocky Mount,1400 block of Gay St,0,0,N/A
1289566,1-Jan-19,New York,Corona (Queens),56-70 136th St,0,0,N/A
1587035,1-Jan-19,Illinois,Chicago,N/A,0,0,N/A
1290037,1-Jan-19,Texas,Houston,4855 W Fuqua St,1,0,N/A
1292867,1-Jan-19,New York,Elmira,W Hudson St,0,0,N/A
1292838,1-Jan-19,New York,Schenectady,Fairview Ave and 6th St,0,0,N/A
1290087,1-Jan-19,South Dakota,Rapid City,1200 block of N Racine St,0,0,N/A
1610470,1-Jan-19,Connecticut,New Haven,Hamilton Street,0,0,N/A
1290358,1-Jan-19,Connecticut,East Haven,30 E Frontage Rd,0,0,N/A
1290109,1-Jan-19,California,Fresno,300 block of W Eden Ave,0,0,N/A
1291716,1-Jan-19,Florida,Pembroke Pines,NW 77th Way and Johnson St,0,0,N/A
1290614,1-Jan-19,Florida,Tavernier (Plantation Key),100 block of Key Heights Dr,0,0,N/A
1289861,1-Jan-19,Tennessee,Nashville,Tucker Rd and Hummingbird Dr,0,1,N/A
1291021,1-Jan-19,Ohio,Toledo,1100 block of Eastgate Rd,0,0,N/A
1290231,1-Jan-19,Texas,Corpus Christi,700 block of West Point Rd,0,2,N/A
1290903,1-Jan-19,Arkansas,Mountain Pine,107 7th St,0,1,N/A
1291343,1-Jan-19,Michigan,Sunfield,4000 block of E Musgrove Hwy,1,0,N/A
1290854,1-Jan-19,Texas,Houston,1000 Gulfgate Center Mall,0,1,N/A
1289836,1-Jan-19,Ohio,Cleveland,E 55th St and Woodland Ave,0,1,N/A
1290156,1-Jan-19,Nevada,Henderson,2300 Paseo Verde Pkwy,1,0,N/A
1290300,1-Jan-19,Kansas,Kansas City,900 block of S 57th Terrace,0,1,N/A
1290779,1-Jan-19,Louisiana,Kenner,3100 block of Bainbridge St,0,0,N/A
1291564,1-Jan-19,Ohio,Sandusky,500 block of Scott St,0,0,N/A
1295045,1-Jan-19,Connecticut,Norwich,Pearl St and Asylum St,0,2,N/A
1291534,1-Jan-19,Pennsylvania,Duquesne,PA-837,0,0,N/A
1291367,1-Jan-19,Ohio,Waverly,Straight Creek Rd,0,0,N/A
1291479,1-Jan-19,New Jersey,Paterson,17 Van Houten St,0,0,N/A
1291388,1-Jan-19,Maryland,Hagerstown,500 block of Church St,0,0,N/A
1290106,1-Jan-19,California,Visalia,400 block of NE 2nd Ave,0,0,N/A
1292763,1-Jan-19,Maine,South Paris,24 Market Square,2,0,N/A
1538660,1-Jan-19,Maryland,Great Mills,45545 Norris Rd,0,0,N/A
1295067,1-Jan-19,Wisconsin,Onalaska,N/A,0,0,N/A
1289593,1-Jan-19,Maryland,Baltimore,1200 block of N Luzerne Ave,0,0,N/A
1289907,1-Jan-19,District of Columbia,Washington,100 block of Kennedy St NW,0,1,N/A
1289993,1-Jan-19,Florida,Melbourne,3243 Woodsmill Dr,0,3,N/A
1289935,1-Jan-19,Wisconsin,Milwaukee,S 10th St and W Lapham Blvd,1,0,N/A
1298071,1-Jan-19,Connecticut,Fairfield,Villa Ave,0,0,N/A
1292169,1-Jan-19,Arkansas,Jonesboro,1300 block of W Hungtington Ave,0,0,N/A
1292117,1-Jan-19,Wisconsin,Ashland,824 Lake Shore Dr E,0,0,N/A
1291303,1-Jan-19,Rhode Island,Providence,Valley St and Harold St,0,0,N/A
1290380,1-Jan-19,Massachusetts,Saugus,832 Broadway,0,0,N/A
